Id,SalePrice
1876,135640.42165195465
1546,150874.85322840433
2518,176990.01490561728
2347,171697.10585283456
783,140024.67476159637
1322,88242.81975457647
194,107730.12852243822
1770,261927.68027774396
2143,144814.1271815843
1229,206076.14441733228
511,264793.63678546017
46,202241.00429210876
1348,206208.13215777508
2465,198650.42459743377
387,227200.49034350528
873,204347.0300751755
1918,131963.80036965173
2764,228688.7202420645
2184,131107.1119155229
934,168896.2248050789
1920,132820.48882378056
2631,172879.19949299167
1768,407374.46491629013
2040,136768.29758218036
1749,208972.57498311505
834,212450.8709741322
1457,218936.66733565068
79,147238.52738305563
2302,128537.04655313636
1817,144945.53531964432
2755,240185.1637395653
359,177274.14667751326
2059,129843.70289847883
2092,243222.96222066088
2516,229633.71481392236
150,131639.40908042164
1656,160679.37980664737
83,130737.80714482965
2411,180845.11294919706
795,103564.62924384575
2312,216742.0097140434
2917,113973.34283294609
1624,197789.9148483865
2215,258165.4924945921
1211,154144.98946218155
1485,164139.68809368467
1024,177097.10096238338
570,177233.9059347327
2874,174125.3857431877
700,147186.62726791194
2756,207238.35360786034
2022,166572.29622735534
583,215356.447015139
2392,295177.3400266288
2424,203723.63816898104
212,113973.34283294609
736,134960.6523795418
1610,168547.28002732698
890,113690.02987761216
467,177018.88237743633
578,234972.33328301518
1747,189950.04943031538
1149,176668.75673531895
2758,199631.2635293042
857,129393.7350072652
2219,246195.4700822855
733,150861.01705468766
2909,130362.63451106814
1798,261257.9491240547
235,98691.6112260516
2366,154754.33174724143
1027,152878.5600069711
1195,146819.44171935233
1303,61547.28737235481
148,185820.51247261613
608,160091.73794688197
2515,176553.9603074758
821,260779.67540359474
2500,244992.67646835532
745,131500.10487832525
741,160806.45970138986
1611,139129.4745771869
2532,131464.06543807656
1081,230877.5055352317
1692,321432.95613079873
2520,210643.78741406644
276,113973.34283294609
1992,135148.2566562326
663,54283.28318838736
418,168687.37317206254
1733,206545.05962252204
2359,173242.0029188036
253,197386.43638537868
1518,143351.83082331
2035,154472.09712836635
2919,94076.65628475984
1540,213310.25743803396
2120,150453.9928379325
1674,181594.7153465598
256,170865.51826978003
2361,109497.04845907896
978,105320.69224520086
2280,167069.06130777622
2095,208959.53555898886
1709,279356.8507023179
2801,215526.88281178375
1246,128642.66564413538
2373,148149.555615158
1055,258368.47337949387
2017,152748.81802207578
1099,238574.66666363683
1344,123045.86608849806
835,175127.08710186524
1117,204594.05422322272
2043,113973.34283294609
2085,132499.23065348226
410,179276.9076987323
2650,167555.28578644624
2867,183541.93167077104
1668,130928.63515424603
1161,190111.77404615146
2122,176704.45208757432
2539,134337.5412946337
1047,172028.36094212107
1445,130714.46304071383
541,113973.34283294609
569,195480.20737389807
1276,163568.56245759877
918,171526.73819564027
326,161947.8962641611
1936,130482.44325105395
895,109711.22057261116
257,147161.68966461514
1241,187594.9754053949
1545,150106.56109842652
1189,178774.78251838568
270,164139.68809368467
2066,182456.6410669902
693,147420.12300324393
1259,202086.7851724651
2916,136551.64009154963
2321,262036.6410623492
1977,132213.6678354393
1895,156777.6257746663
1240,178881.8685751518
85,154592.4985578015
1823,132996.36188886804
825,239271.4599228718
110,207024.18149432814
697,146479.112994082
2297,113973.34283294609
1231,154808.82581308746
1355,136716.8872212077
968,291972.17519374157
584,210140.2348873626
1315,113973.34283294609
1606,143100.75027332664
206,143100.75027332664
1685,290277.92271988606
2016,136379.24834054877
869,208258.0703758148
2135,145487.82940353124
2346,179754.87406556253
2430,231221.71841475565
2198,127916.15387668894
2652,148240.8809980997
27,125559.9569739947
241,177132.79631463875
906,133718.17885066033
1506,113973.34283294609
2098,298036.6034016456
1435,204382.72542743088
2213,141505.30696984392
1274,173680.1807970787
743,54283.28318838736
1737,201598.48795151213
2797,269887.3682884494
2185,94076.65628475984
58,190963.48200059627
830,197743.38990793237
808,148444.43985589728
680,143348.2813697729
1153,129857.774586585
1291,155037.3912283758
1818,159335.95911070594
2161,196682.96055367487
1883,151988.89298491334
350,259530.15684706927
2473,133870.02938113234
295,176523.9144981273
293,166667.77349877046
859,129393.7350072652
288,89600.36191089271
1578,150361.66623788746
102,177833.0116792534
2831,185090.05246946562
1030,185414.11803788418
2551,136247.2426402959
1286,157139.36430929616
958,280299.7950062361
776,144406.57354208676
72,186270.80649201304
2263,257779.50006728029
1866,171049.39186534623
2876,105517.01668260539
2146,239370.45032083217
103,194779.53442578122
1500,165185.17594889007
492,182618.7423980217
167,155915.38173300386
2597,128840.45704730699
2685,132313.64559785448
1035,171492.93065829054
1220,82264.39639993673
2602,178465.73028825945
2159,208276.41602043656
695,190393.86376443083
1109,217723.02535896818
640,182936.23396757527
1652,170707.63290867244
2090,189414.87672784593
1188,195979.94230547323
2345,215111.0163662728
1059,322863.9212997553
2751,242934.140157644
128,184331.3989104624
1523,189696.03864858765
2925,157664.45399351692
2145,280749.4592436098
1121,222518.27826815593
566,282314.9689619761
565,206085.94214892286
1331,140266.4196288631
2928,113973.34283294609
156,152738.49538227607
797,138324.853205769
327,109952.17767019244
2859,156681.97625556862
1453,127894.53021253974
1762,294921.35573810665
1868,204802.26785989283
1760,183246.4445877236
1113,257940.12915242946
1812,186179.45786914602
117,180276.97512407548
1142,190214.86209494487
2342,298858.93323608255
927,133819.95868693088
2478,187580.59554891553
655,88315.32922969943
2064,130250.42346139405
369,208380.60488003213
2239,151931.87762234872
2732,205632.06275636877
1653,175565.73230912955
959,202963.3865962636
2395,283356.3603884637
1412,113973.34283294609
271,233057.62531269735
1484,164139.68809368467
1497,134483.79503783677
552,176133.61543793633
2,129872.19036268447
1855,233313.2378079291
4,229083.90918814574
2292,171341.61929604795
134,136604.1961628496
646,129950.485301405
42,284476.1512201142
532,209201.5979819056
713,94076.65628475984
2561,134617.0280823057
2360,133534.39586888792
1333,132007.84444754064
1407,198830.4446782512
2892,226353.96577593192
574,225557.12778778505
1227,159086.7038745033
2591,240898.66261522888
1476,205025.2417680275
1125,232337.48794934654
1446,131553.30381871498
408,132762.8436791927
1101,270440.5919616057
2251,189478.27628915475
373,203801.8926735482
2554,131893.44192912095
2382,260296.02240128376
1985,110661.23115640141
519,220381.75477972557
1093,186503.8491583761
864,236847.76134266396
2889,169324.2433113318
2308,206615.73972586432
986,155097.35848228465
1302,182418.88159414666
585,174768.69883337483
2708,152871.7737336419
147,135497.64024293318
1441,207095.57219883887
383,166248.65150807533
285,139156.9118176025
181,134624.9241463421
358,175883.6940927186
780,142688.2251140501
258,203387.0221650253
1865,201357.75170092832
692,153028.14682208555
2902,279071.39727262233
508,264472.37861516187
2638,140724.86318649596
36,177886.0567391424
611,181239.9349255699
2281,131517.54930691418
1678,151994.35795865316
1696,330201.89745924104
1557,108211.68964970243
2180,155309.57464146076
1726,220924.0488636125
951,150238.11413708222
267,214649.11396889665
2706,139025.6526872997
2221,194721.40480713762
1357,164368.29394312642
2901,274000.7012980039
347,195409.916665446
2164,195966.174271207
1586,279288.5571971188
360,176228.3510613064
1769,213759.6640940466
2617,186823.03828618122
1879,144814.1271815843
991,197363.4763960378
1535,135252.59000905213
1191,171978.29024791962
1579,223874.01717766305
1882,150968.10311145376
1510,116811.12744440939
2196,113973.34283294609
1845,177833.0116792534
2336,315312.4795699058
942,131302.666543052
861,127680.35809900751
2555,112832.17323881267
1392,138656.67891753328
2099,261904.07899963885
1543,163876.50936238957
948,221010.42068658522
1239,138403.0897505261
22,194048.73074200915
2796,242326.8848748874
2747,180202.59660860043
92,277234.8246238758
210,142193.51598905586
1858,216738.09410554147
2228,209860.84399359967
447,207381.1350168818
827,211022.06094692938
1649,207434.34252980482
682,135819.39638172556
2698,151432.14269077356
494,190963.48200059627
214,94076.65628475984
2441,252536.48828806277
2679,130453.7655793557
1336,147848.23212329063
465,196101.43962380552
1524,152909.39769316654
2543,144814.1271815843
631,134556.5669670643
2452,283290.78285284765
228,173891.41897907676
126,113973.34283294609
1092,202135.09539991833
1122,202740.73922368392
932,194015.15831167717
1980,110075.73505111293
2171,111210.42536733663
551,174258.76779541388
2768,183415.17831158356
2056,129929.16529109573
1159,280589.52279981907
2645,150307.57506136995
1174,194192.32686043117
2266,207628.77468693192
2462,322919.50191638316
1219,133927.04474369698
2922,195551.5980784088
118,157950.01681155985
474,194637.89426171532
2576,158553.36546571954
872,238835.07473117532
1077,221566.56520420912
1536,153341.84403643577
1150,131535.4561425873
2341,271194.67729753023
1931,132649.96241334203
2785,131303.4363529274
2538,132731.25044314214
597,215473.0410023043
464,200395.6755630284
233,205624.61935392953
2169,130678.76768845847
2123,171649.964575634
1867,180095.5105518343
137,229104.31936072744
515,207271.3501355993
933,163876.50936238957
2784,196812.96950720798
972,176847.23349659579
599,182170.35045355075
2614,149290.42155545147
2582,147634.06000975842
1409,186859.11856795504
175,97761.72101365162
352,225626.816419511
976,105320.69224520086
2134,202344.9931495632
984,113973.34283294609
2396,296694.5561726312
1673,167164.63406572866
404,154754.33174724143
607,160841.3403442447
814,156055.7181990802
868,203625.02737126237
2271,187091.7995938865
1633,216455.25177161477
337,184686.28790505615
2765,170999.41178493854
1746,235687.54935538888
368,283212.4385492302
2806,203383.25556428055
1662,190371.98662608207
1234,193129.4570777618
1373,133872.47843123897
1672,124917.44063339807
1939,130469.20463953013
