Id,SalePrice
1249,164082.86155607837
1604,126984.00269648567
1064,462376.389977874
1923,163892.70089534644
1988,113667.95119031015
2325,169086.94582739766
114,202948.61595675908
2700,168693.13676446798
217,79578.33436162108
343,189043.0605125362
386,222569.8616260706
2005,123998.69598308695
2908,138328.69761568206
1814,226485.69760151903
2446,509180.72990774555
208,115920.19290619966
1679,98611.15170997867
822,320035.9115058988
6,196048.00143459934
1781,403619.34304032364
2397,281434.74618664937
2340,282767.7513712253
1618,160287.22691961672
2843,122147.94297484402
1061,362838.7765314033
2786,127515.89698569178
1935,148892.56426965824
1341,119319.99361572927
521,270783.57713242254
2136,129329.66171324943
996,205488.00285854275
227,127485.34396347124
135,153503.49675581808
1167,160837.3293136413
294,211365.43676285195
1776,196285.57015877153
540,175042.76592322855
1717,206620.93287556845
2303,138946.93145202595
116,194857.60926620997
127,131044.51182713985
1371,136194.504345135
1014,152824.76175935502
1507,146714.11271703086
702,138202.1900034896
750,152093.81359889617
261,142942.65109636262
1559,62057.61401124163
577,224544.41685526434
2812,204216.26820826778
2080,148509.7606823639
1368,134790.56001313924
2376,127181.08747298917
659,114164.79299881918
1235,133585.77634646287
332,62571.1487622549
1917,158086.14407308723
2094,250210.14009065274
1460,276699.1380045392
1471,219676.90110120876
1509,122171.42114756972
1922,141807.14448690257
433,448022.64545588376
460,240935.91964295774
1116,262836.9406788076
1137,176646.20920777333
53,171755.3890860398
2354,265078.2978036927
1475,197069.62563724874
1761,515492.0702699367
842,137077.30732064057
2739,174272.97637717743
2509,153983.58844622973
1007,191474.5164959277
2610,200108.5718695755
1952,79918.22901526176
2719,162456.29269614595
2921,76865.51615962718
1966,132546.04286080025
292,88579.11559524224
1204,203597.3247683553
1829,262820.61092936934
2419,184485.36752529
391,165217.24207884108
798,117327.18504359238
481,194994.206779278
193,186249.7739771213
555,113051.64618333658
899,52023.511701176874
2357,197513.28479995858
328,128934.94846515838
1356,135433.65724727995
1154,95519.15681105122
1730,173609.51879948462
2249,164110.27168290236
1119,270843.6656470221
2856,133622.4261104038
1394,125728.28129753645
2587,107388.4767097943
61,316221.2246325073
2661,184480.78063715217
2711,123389.74263747083
1147,185863.1811636739
757,126330.9737145785
2623,82201.05095016793
2378,137433.60715851796
1413,162821.47412100545
1722,217031.31946119163
1112,197623.70622990228
1623,201060.14056823094
1201,192180.745980834
1513,111037.22868125506
957,397067.6450697916
1171,252263.5311152771
1145,195773.42234400215
2726,243813.9132676829
703,165452.1555577996
760,90012.21448177798
1964,137862.9168698288
2512,171943.9876294246
159,167317.8746111
1281,172262.27216090853
468,174577.1898491067
290,131145.23554016446
665,94348.80705210958
1463,257627.5354695234
1792,234290.49250492774
923,131858.25194634713
500,297536.48050774273
1408,110427.16004341052
331,61359.17872384538
170,127842.89430319984
2192,97493.3073585828
2571,294290.9713977397
2314,173093.21285156268
2647,97903.8237054898
422,413974.56687693903
2457,382170.1895061791
1838,190088.0831835692
2805,254026.7720152056
1645,162201.90161603817
1711,289497.60876869754
2825,255058.60994647315
322,330813.70771451044
2103,269400.766865627
342,131903.4243379741
600,127936.8676372291
488,190148.16450174816
1725,254377.11759659008
2246,267408.87253081956
2847,154928.03051648155
806,249694.1956123258
530,222572.98353031196
963,203689.51286310906
2678,70288.13258483293
171,101296.80102912818
2401,407506.42700988695
805,231526.25451842946
2259,257928.36741029372
1748,172132.44927249692
1361,141448.08597106926
1677,127436.775261921
1406,168254.3353291093
2322,245341.03345476644
688,155712.02333883164
143,125250.17532088357
804,214363.93524372746
1214,166010.86870183318
2828,147368.27965768357
1999,192446.48101306928
2467,189686.52852852864
2665,157342.73679432643
1538,391762.2132144037
398,101861.7504466655
2822,144982.61302116822
2157,166496.59718752516
1856,183077.4303840174
1269,69997.39443999951
2570,122461.70280677595
2320,236894.8711207309
1517,136729.16350324804
2304,120576.86268345019
1312,99937.85447061465
2012,121801.75472886354
506,229120.82945596648
2865,210277.1201542521
2367,116541.95338671304
554,88471.8287829901
238,132471.1634200478
1954,110741.60335589404
2488,126032.70705653518
2291,64791.06695054633
1969,101890.34141316284
2725,174513.27249620057
1482,167864.8566212091
2763,203460.28125129122
503,253138.50691454136
1584,250683.6925723481
1531,106591.00965919138
2210,164360.46509384437
459,267228.72866803274
556,129465.70008313897
1347,130680.69527715813
1290,74785.95857415585
1388,84509.02067535676
1571,277014.5764800962
2754,207965.8205441521
765,134300.4737962713
2494,123908.04122615616
2870,228688.86031124418
7,213988.02993095072
1114,267054.59603074024
2418,280395.04687674204
291,152235.05084648248
18,365532.0335601207
39,354075.6723382233
1001,243678.82980470822
2442,233161.30649580376
616,102609.12600801916
2680,65300.05432321776
1414,117583.30703359723
289,117347.03127444854
40,252448.9279873359
860,129737.76112270891
409,144955.32840932728
673,150216.0788993533
2427,176106.4984292569
2036,234381.13817570382
2564,137765.7367757651
642,148478.92778852716
1008,186005.8394016664
1908,148419.7812969537
2519,223276.8467764879
1369,107803.4954366907
2855,170079.5159234793
712,96217.04319598115
1943,99254.07943008254
1958,135764.86020373888
107,176217.8203509939
2295,219483.8112446118
704,84846.88152706492
676,119638.56316786745
259,184420.06546581775
93,292967.95869429165
106,237453.70337696682
2315,185864.63497130966
1050,104643.55868224046
1095,206869.9832572778
2709,142237.8961952666
758,164407.4920070294
1496,160267.48892670174
2370,133304.59946085868
2458,282311.5376266786
2733,132422.7704846855
161,278673.41017730016
726,110507.44435340022
845,205068.41244546318
947,272770.84225239034
2232,125149.85182258252
2563,150364.92962675088
2299,127393.76330840186
211,80770.95501547465
605,162627.99596006406
1478,205024.86264059896
2247,266218.39398889954
2274,242555.51767466794
2869,216210.40164617478
967,220671.2430052749
2656,111837.29592628032
667,216654.06191076036
1042,124480.30903583221
2023,155509.62675073993
2447,383113.62366036384
2055,129923.50284525595
2275,284521.82121651596
2204,165682.84471782675
1563,252007.67049950335
483,214693.38210484365
796,125991.69400207224
1526,150243.34538339492
2042,136559.37823514445
442,325502.1216204568
1693,304079.94468690775
1468,216991.47881884436
1430,193098.09087330961
2605,162292.94489426623
1529,196165.86085477824
335,142147.0888992215
1287,126367.76023785601
31,98976.43018264761
1785,307429.37492792023
82,177336.33580182894
2620,123277.55237396485
252,192005.174929893
721,49629.20682259527
2165,180381.69450036087
2316,190468.23226122436
775,119385.56233912153
1558,55961.87970702468
17,217761.38952991526
1022,224677.58931706552
925,108965.73933717595
438,273569.84447771334
1270,130585.15970324946
1272,120493.2845619813
215,129625.17048615715
266,230278.70756406587
2402,266468.5875991401
1250,134589.92592569257
1984,131957.26692490195
1279,137659.05668314046
377,262959.36120729183
1252,137928.29617945585
2156,281883.5732573202
499,337201.1913254842
1374,124184.32082807482
2898,258771.01940011326
401,114144.33051404361
2721,187203.6579152229
2078,229436.46408806453
2589,124015.7990788937
1946,299253.5243935379
1334,119443.56707451647
2781,242260.2386807211
431,379609.7930536171
576,217812.15026002796
1474,218550.3221026974
2254,144763.5981445695
2155,306599.0367997718
885,99712.57047870313
643,141206.13836460232
1944,123769.06782969253
480,193927.6512064357
2845,93732.74846692763
2387,302400.34123266436
2407,199061.70086360106
2527,182866.5090998924
2514,144712.40685431263
629,179121.54808047207
80,210866.69648601796
1876,130855.72416821725
1546,128762.03469895123
2518,175842.14149945191
2347,172660.29474047662
783,193055.96158514198
1322,28390.377877156483
194,76059.50183543006
1770,320520.47312055714
2143,121594.37826682019
1229,222912.0469303343
511,299006.42910459766
46,215069.64742165644
1348,177762.4647138977
2465,186658.91942651206
387,226847.34240436665
873,236909.8722442986
1918,132661.97178911004
2764,248123.2753102503
2184,132340.7783739671
934,142695.68738137741
1920,141986.70593944046
2631,148670.46650174414
1768,521939.28793829365
2040,120078.0554845108
1749,208385.08413471127
834,230475.36479573417
1457,237530.3280811303
79,131250.74447236027
2302,137090.82035237926
1817,138121.2098761652
2755,246050.47808095647
359,170348.07836709847
2059,111308.08805856135
2092,258920.29872946773
2516,221109.91144270208
150,108332.5706268554
1656,145009.01498049585
83,89890.1275286435
2411,182911.6044532421
795,59067.5391265699
2312,233926.4046404448
2917,88798.2347848197
1624,182500.01772994042
2215,285332.45518960047
1211,155503.28175064828
1485,166763.465313508
1024,194899.54495900564
570,201628.7010549894
2874,127254.77731962454
700,145738.99472658662
2756,208918.98256954376
2022,175644.34747754465
583,238236.6123500879
2392,333787.4516164176
2424,192938.07947353943
212,73827.28266898186
736,121561.52637158515
1610,157144.45436586975
890,126925.27586695262
467,176802.48521887776
578,232998.31601295224
1747,196833.0422345041
1149,160545.62096657348
2758,248437.04675787894
857,144768.3040853745
2219,280094.8313852972
733,102838.93972647298
2909,107460.9869959437
1798,265482.9987692085
235,118520.61944750593
2366,124330.94476207806
1027,123882.06700288501
1195,130882.70736182688
1303,34822.39451683435
148,201771.17634378886
608,177661.45360069102
2515,198744.76248700314
821,269172.10539979313
2500,271452.3955151037
745,104020.41047906612
741,118607.66418353784
1611,108090.03489734246
2532,124025.4503602229
1081,258872.96639457814
1692,397015.0288017711
2520,201331.97826591146
276,119499.03804173465
1992,124412.22710449254
663,40918.56299895508
418,135719.7234207471
1733,191202.5379267169
2359,167474.93894976997
253,197026.07176606424
1518,160406.56612349267
2035,143476.12611510084
2919,71715.05731351423
1540,249593.47290925536
2120,134123.67325061362
1674,170442.97214233258
256,144358.76553589953
2361,90732.54145029669
978,65773.8423065943
2280,180486.38233612495
2095,234387.26101506042
1709,325762.65848358895
2801,262072.39318535378
1246,106179.11076192239
2373,113204.80805353471
1055,281132.3208853813
2017,119021.56264435337
1099,283192.7684537728
1344,96333.22812192662
835,201919.5598513962
1117,205723.0740438797
2043,100054.78001875192
2085,127729.4519957989
410,143600.5326246037
2650,118050.75147904958
2867,163346.2809453235
1668,117416.65183620364
1161,158596.2483583527
2122,179020.18455268902
2539,145218.72790405885
1047,163589.81838722626
1445,122266.73463402016
541,132399.86335356985
569,195648.10905654595
1276,115396.06931572134
918,153873.5326645952
326,162975.64955122705
1936,134955.88842582633
895,86714.20015101512
257,146400.52786865
1241,189143.88204019942
1545,139334.56529189087
1189,182286.13526435953
270,159915.4210039859
2066,216239.38222689638
693,104324.4470510466
1259,117188.25235054412
2916,164345.63087173845
2321,310804.0084497656
1977,104422.2072764095
1895,150618.58669798926
1240,165424.49902324425
85,143732.67765546896
1823,115306.66869569829
825,283215.7847424565
110,219880.4331931506
697,110708.4745398612
2297,119362.69841265489
1231,138386.5739587016
1355,131863.12595403497
968,361457.71551281144
584,228417.80970155128
1315,122200.97406396692
1606,151020.6314415569
206,106731.74719813326
1685,329572.59715532
2016,123992.7814205848
869,201015.75698108113
2135,119205.55829149077
2346,184289.64775651757
2430,256811.65777578868
2198,86457.92453151823
2652,99073.4388916127
27,115812.25710754642
241,168670.51565158178
906,128419.44737184184
1506,111890.58882260007
2098,381543.06599063764
1435,216713.0304239627
2213,133269.13531816602
1274,133001.20567614364
743,24188.98827200153
1737,192943.96875191628
2797,303168.2973260352
2185,66253.67622315143
58,160180.7818058116
830,213839.29327292528
808,99347.9933452276
680,135345.241273201
1153,102002.52655240278
1291,135805.51164021
1818,165801.80909592166
2161,181675.35720171052
1883,115668.20028665199
350,291057.5578817416
2473,150223.11371920473
295,182359.22909099102
293,196086.88045136686
859,128026.8599000948
288,48005.38939083976
1578,129918.29405568444
102,185959.07420828342
2831,163252.16166950477
1030,180071.08519312245
2551,142923.41365345073
1286,140879.48232482135
958,319138.0893343024
776,131058.90045911312
72,244957.78859965352
2263,259327.20766122302
1866,143037.430841635
2876,66886.58117053752
2146,249511.17483750675
103,162062.5821531148
1500,142408.35914265848
492,185249.46298964307
167,137221.99610913772
2597,125838.96799097088
2685,101075.9980130968
1035,170521.72431514875
1220,50873.536160096
2602,151857.4694579491
2159,204016.76067572224
695,159926.48675344276
1109,255552.57214479637
640,190713.92448263182
1652,142487.70651368663
2090,197740.6304486407
1188,201535.49928297385
2345,257615.40879654573
1059,387292.1455832124
2751,249686.2033517984
128,213223.87271378114
1523,184909.86465226853
2925,182114.32190579758
2145,328966.2575999072
1121,209996.53015695652
566,316362.19650980213
565,231057.81466299595
1331,109621.43715263363
2928,115851.07699844285
156,143663.360678371
797,158001.75542114416
327,74918.72942252248
2859,146107.87116315778
1453,123865.1806256412
1762,351973.230423489
1868,238351.35805154513
1760,184603.01077878676
1113,256677.28274869645
1812,188920.61834609375
117,151041.6254567865
1142,225583.9356475899
2342,375251.9547016022
927,134926.32496913875
2478,193597.68029009807
655,61808.90132851225
2064,124890.05072937228
369,247576.96878253116
2239,119426.73019556317
2732,222422.6001687187
1653,177642.74261610833
959,203024.7008344013
2395,324312.571884631
1412,105442.99052924402
271,258907.29859406798
1484,167698.53391687764
1497,162413.1817506774
552,154766.5835679687
2,132162.7581409467
1855,282607.70212137443
4,248637.84830960727
2292,146646.00067843738
134,145926.06062571434
646,105047.35249947949
42,295770.3129209166
532,220192.6565721374
713,65842.68751460584
2561,142956.96695778778
2360,127964.72045999832
1333,126184.42952248847
1407,234511.08340291586
2892,293634.4494389718
574,218006.6294065212
1227,194029.68910489234
2591,252797.8153572895
1476,233220.38750878235
1125,266921.1391532544
1446,145175.01511076448
408,115544.41307766894
1101,290101.73264831415
2251,203690.0479621362
373,204927.77600735318
2554,118237.03685546265
2382,288477.7719840948
1985,72752.53369214151
519,228307.2422357926
1093,205346.1522776243
864,243597.63433548747
2889,160746.64533165976
2308,220160.90297323788
986,175031.75679897028
1302,147513.62572376803
585,152473.4952836971
2708,162588.48235537854
147,131429.58720682235
1441,229685.06296754192
383,175263.91345917244
285,148776.17257489913
181,100371.26424030281
358,166905.3441940846
780,147781.0776231051
258,199446.1411913498
1865,241009.00801245813
692,130945.04093858419
2902,353738.89720133843
508,267255.16540583863
2638,128617.1120158188
36,139919.60056664277
611,169187.04118680907
2281,121536.09234782719
1678,115559.13733926491
1696,401395.23897358915
1557,79866.60113223373
2180,157766.19891269848
1726,214027.6663790063
951,152086.93218917886
267,224777.50545558345
2706,141621.74095393828
2221,252396.71309631332
1357,148939.03383821918
2901,333220.07106703694
347,173052.31796615222
2164,208824.89415448337
1586,318321.19544155366
360,161163.64676502036
1769,246950.34097379347
2617,190902.17215405454
1879,135345.16376415707
991,213456.2963870759
1535,96011.07563880077
1191,138553.88314518065
1579,201280.40928229608
1882,-73135.28585953725
1510,126397.47912764159
2196,172151.9874582417
1845,177706.3224277616
2336,361101.5531860517
942,80878.72389752179
861,130212.9895914662
2555,104447.81795689995
1392,138234.58446979054
2099,269155.09601439966
1543,120702.36987975544
948,284697.46481053834
1239,194594.73649915872
22,188605.7411734743
2796,258150.53441377985
2747,189074.57095343625
92,299851.13713770633
210,170001.7905183234
1858,225969.80007078664
2228,191347.3917961034
447,213880.95022237714
827,258399.48486216052
1649,224404.2304507374
682,125453.19668208653
2698,122464.46859597554
494,165740.6093136001
214,54887.46929644744
2441,248288.77948103735
2679,111998.8797698465
1336,123705.02109500373
465,181890.65114766327
1524,146116.47084990027
2543,107080.52523596137
631,141289.43257594845
2452,309012.49279078475
228,153919.61219324076
126,193699.70768761428
1092,226833.36354010308
1122,193146.70505186182
932,210789.47817890934
1980,82820.39006124942
2171,112914.5232644247
551,158038.22359076724
2768,185875.6288185382
2056,111160.93764686113
1159,333358.8953421954
2645,93570.9561335467
1174,167702.37115725107
2266,223687.66508101657
2462,422826.50941483525
1219,140781.90972398754
2922,185014.1095901097
118,147606.75716987002
474,176302.38896452362
2576,159773.84117792122
872,265716.9481852235
1077,213343.878882889
1536,148184.5410242642
1150,114590.39351457845
2341,323909.93234776304
1931,151679.49428219858
2785,131116.00555271129
2538,128470.190952313
597,232899.73393873026
464,188842.690304347
233,245519.42737694815
2169,124337.5705046863
2123,166332.20908304479
1867,195407.0393188325
137,237483.10036206982
515,235915.9480630497
933,111462.39675451451
2784,169679.32955487818
972,180194.09088021697
599,180950.57927478594
2614,135294.84738468708
2582,144181.5391139241
1409,167691.24165499257
175,80393.86431798463
352,210477.35567518533
976,93370.18885203196
2134,201200.28568457003
984,122658.37521942347
2396,350250.505451128
1673,158378.0539207716
404,122856.3270463044
607,176440.24076642923
814,167659.86439294263
868,194352.23020611156
2271,189202.21017209222
1633,213465.509509563
337,181279.90858432977
2765,182010.71957033742
1746,274193.64925860614
368,308553.31272616144
2806,221117.82342743225
1662,205475.98318858698
1234,226630.11658668515
1373,122173.0082690411
1672,99022.66704277867
1939,127259.6907643083
